tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
760,2019-01-01T01:00:35Z,2019-01-01T01:13:15Z,410,Suffolk St & Stanton St,40.72066442,-73.98517977,411,E 6 St & Avenue D,40.72228087,-73.97668709,30318,Customer,1969,0
781,2019-01-01T01:00:34Z,2019-01-01T01:13:36Z,410,Suffolk St & Stanton St,40.72066442,-73.98517977,411,E 6 St & Avenue D,40.72228087,-73.97668709,17965,Customer,1969,0
376,2019-01-01T01:00:52Z,2019-01-01T01:07:08Z,383,Greenwich Ave & Charles St,40.735238,-74.000271,229,Great Jones St,40.72743423,-73.99379025,34359,Subscriber,1966,1
207,2019-01-01T01:00:48Z,2019-01-01T01:04:15Z,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3434,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,25854,Subscriber,1960,1
424,2019-01-01T01:00:49Z,2019-01-01T01:07:54Z,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3686,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246,25176,Subscriber,1976,1
552,2019-01-01T01:00:51Z,2019-01-01T01:10:03Z,3595,35 St & Broadway,40.760339,-73.9222427,3561,37 Ave & 35 St,40.7531106,-73.9279917,14740,Subscriber,1994,1
538,2019-01-01T01:01:11Z,2019-01-01T01:10:10Z,445,E 10 St & Avenue A,40.72740794,-73.98142006,394,E 9 St & Avenue C,40.72521311,-73.97768752,35733,Subscriber,1989,1
957,2019-01-01T01:01:13Z,2019-01-01T01:17:10Z,296,Division St & Bowery,40.71413089,-73.9970468,346,Bank St & Hudson St,40.73652889,-74.00618026,30604,Subscriber,1987,1
642,2019-01-01T01:01:34Z,2019-01-01T01:12:17Z,3341,Central Park West & W 102 St,40.795346,-73.96186,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,28933,Subscriber,1992,1
97,2019-01-01T01:01:37Z,2019-01-01T01:03:14Z,3341,Central Park West & W 102 St,40.795346,-73.96186,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,33273,Subscriber,1993,1
890,2019-01-01T01:01:38Z,2019-01-01T01:16:29Z,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,34680,Subscriber,1993,1
1442,2019-01-01T01:01:38Z,2019-01-01T01:25:40Z,426,West St & Chambers St,40.71754834,-74.01322069,478,11 Ave & W 41 St,40.76030096,-73.99884222,32883,Subscriber,1985,1
320,2019-01-01T01:01:48Z,2019-01-01T01:07:09Z,524,W 43 St & 6 Ave,40.75527307,-73.98316936,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17859,Customer,1969,0
1726,2019-01-01T01:01:43Z,2019-01-01T01:30:30Z,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,471,Grand St & Havemeyer St,40.71286844,-73.95698119,35753,Customer,1994,1
944,2019-01-01T01:01:51Z,2019-01-01T01:17:36Z,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,313,Washington Ave & Park Ave,40.69610226,-73.96751037,32093,Subscriber,1995,1
215,2019-01-01T01:01:54Z,2019-01-01T01:05:30Z,3719,S Portland Ave & Atlantic Ave,40.68322254161595,-73.9738118648529,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,32054,Subscriber,1991,1
211,2019-01-01T01:02:01Z,2019-01-01T01:05:32Z,3719,S Portland Ave & Atlantic Ave,40.68322254161595,-73.9738118648529,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,20220,Subscriber,1990,2
678,2019-01-01T01:02:35Z,2019-01-01T01:13:54Z,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,32609,Subscriber,1989,1
311,2019-01-01T01:02:36Z,2019-01-01T01:07:48Z,470,W 20 St & 8 Ave,40.74345335,-74.00004031,442,W 27 St & 7 Ave,40.746647,-73.993915,30699,Subscriber,1967,1
2904,2019-01-01T01:03:15Z,2019-01-01T01:51:39Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17370,Subscriber,1963,1
503,2019-01-01T01:03:50Z,2019-01-01T01:12:14Z,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,35704,Subscriber,1993,1
230,2019-01-01T01:03:56Z,2019-01-01T01:07:46Z,150,E 2 St & Avenue C,40.7208736,-73.98085795,394,E 9 St & Avenue C,40.72521311,-73.97768752,35330,Subscriber,1998,2
537,2019-01-01T01:04:20Z,2019-01-01T01:13:17Z,485,W 37 St & 5 Ave,40.75038009,-73.98338988,447,8 Ave & W 52 St,40.76370739,-73.9851615,32599,Subscriber,1991,1
2903,2019-01-01T01:04:48Z,2019-01-01T01:53:11Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,487,E 20 St & FDR Drive,40.73314259,-73.97573881,27408,Subscriber,1997,1
556,2019-01-01T01:04:46Z,2019-01-01T01:14:03Z,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,32548,Customer,1969,0
451,2019-01-01T01:05:12Z,2019-01-01T01:12:43Z,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,28018,Subscriber,1979,1
190,2019-01-01T01:05:05Z,2019-01-01T01:08:15Z,447,8 Ave & W 52 St,40.76370739,-73.9851615,480,W 53 St & 10 Ave,40.76669671,-73.99061728,29015,Subscriber,1956,2
99,2019-01-01T01:05:17Z,2019-01-01T01:06:56Z,267,Broadway & W 36 St,40.75097711,-73.98765428,505,6 Ave & W 33 St,40.74901271,-73.98848395,32230,Subscriber,1993,1
262,2019-01-01T01:05:39Z,2019-01-01T01:10:01Z,3365,3 St & 7 Ave,40.6703837,-73.97839676,3663,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,32048,Subscriber,1989,2
484,2019-01-01T01:06:08Z,2019-01-01T01:14:13Z,3598,Newton Rd & 44 St,40.7595701,-73.9142678,3568,34 St & 35 Ave,40.7569332,-73.9262231,33837,Subscriber,1969,0
1435,2019-01-01T01:06:28Z,2019-01-01T01:30:23Z,3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,3699,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,26510,Subscriber,1965,1
690,2019-01-01T01:06:41Z,2019-01-01T01:18:11Z,2012,E 27 St & 1 Ave,40.739445,-73.976806,3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,33314,Subscriber,1964,1
336,2019-01-01T01:06:51Z,2019-01-01T01:12:28Z,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,35741,Subscriber,1989,1
901,2019-01-01T01:07:49Z,2019-01-01T01:22:50Z,503,E 20 St & Park Ave,40.73827428,-73.98751968,146,Hudson St & Reade St,40.71625008,-74.0091059,35736,Customer,1983,1
339,2019-01-01T01:07:59Z,2019-01-01T01:13:39Z,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,503,E 20 St & Park Ave,40.73827428,-73.98751968,32460,Subscriber,1967,2
659,2019-01-01T01:08:03Z,2019-01-01T01:19:02Z,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,393,E 5 St & Avenue C,40.72299208,-73.97995466,27500,Subscriber,1986,2
372,2019-01-01T01:08:18Z,2019-01-01T01:14:30Z,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,423,W 54 St & 9 Ave,40.76584941,-73.98690506,32055,Subscriber,1984,1
2493,2019-01-01T01:08:23Z,2019-01-01T01:49:56Z,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,492,W 33 St & 7 Ave,40.75019995,-73.99093085,35707,Subscriber,1990,1
1396,2019-01-01T01:08:25Z,2019-01-01T01:31:41Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,35759,Subscriber,1991,2
159,2019-01-01T01:08:31Z,2019-01-01T01:11:10Z,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,33431,Subscriber,1992,1
487,2019-01-01T01:09:15Z,2019-01-01T01:17:23Z,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,18448,Subscriber,1977,1
158,2019-01-01T01:09:15Z,2019-01-01T01:11:54Z,3226,W 82 St & Central Park West,40.78275,-73.97137,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,27249,Subscriber,1959,1
767,2019-01-01T01:09:21Z,2019-01-01T01:22:09Z,3294,E 91 St & Park Ave,40.7835016,-73.955327,3318,2 Ave & E 96 St,40.7839636,-73.9471673,15207,Subscriber,1992,1
1220,2019-01-01T01:09:36Z,2019-01-01T01:29:57Z,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453,W 22 St & 8 Ave,40.74475148,-73.99915362,20959,Subscriber,1978,1
312,2019-01-01T01:09:47Z,2019-01-01T01:15:00Z,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,296,Division St & Bowery,40.71413089,-73.9970468,25837,Subscriber,1996,1
866,2019-01-01T01:09:51Z,2019-01-01T01:24:17Z,447,8 Ave & W 52 St,40.76370739,-73.9851615,492,W 33 St & 7 Ave,40.75019995,-73.99093085,16977,Customer,1990,1
532,2019-01-01T01:10:16Z,2019-01-01T01:19:09Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,422,W 59 St & 10 Ave,40.770513,-73.988038,32449,Subscriber,1976,1
986,2019-01-01T01:11:12Z,2019-01-01T01:27:38Z,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,32179,Subscriber,1965,1
617,2019-01-01T01:11:56Z,2019-01-01T01:22:14Z,285,Broadway & E 14 St,40.73454567,-73.99074142,266,Avenue D & E 8 St,40.72368361,-73.97574813,29724,Subscriber,1993,1
96,2019-01-01T01:12:03Z,2019-01-01T01:13:40Z,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,254,W 11 St & 6 Ave,40.73532427,-73.99800419,21709,Subscriber,1984,1
582,2019-01-01T01:12:09Z,2019-01-01T01:21:51Z,357,E 11 St & Broadway,40.73261787,-73.99158043,229,Great Jones St,40.72743423,-73.99379025,31785,Subscriber,1998,2
1807,2019-01-01T01:13:02Z,2019-01-01T01:43:09Z,516,E 47 St & 1 Ave,40.75206862,-73.96784384,440,E 45 St & 3 Ave,40.75255434,-73.97282625,34663,Subscriber,1975,1
1188,2019-01-01T01:13:56Z,2019-01-01T01:33:45Z,3137,5 Ave & E 73 St,40.77282817,-73.96685276,474,5 Ave & E 29 St,40.7451677,-73.98683077,35203,Subscriber,1961,1
2679,2019-01-01T01:14:01Z,2019-01-01T01:58:41Z,499,Broadway & W 60 St,40.76915505,-73.98191841,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,16979,Subscriber,1990,1
341,2019-01-01T01:14:01Z,2019-01-01T01:19:43Z,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,20592,Subscriber,1987,1
891,2019-01-01T01:14:34Z,2019-01-01T01:29:26Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,2008,Little West St & 1 Pl,40.70569254,-74.01677685,33610,Subscriber,1950,2
527,2019-01-01T01:14:44Z,2019-01-01T01:23:31Z,524,W 43 St & 6 Ave,40.75527307,-73.98316936,476,E 31 St & 3 Ave,40.74394314,-73.97966069,34098,Subscriber,1987,1
1379,2019-01-01T01:14:44Z,2019-01-01T01:37:44Z,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,35774,Subscriber,1985,1
512,2019-01-01T01:14:58Z,2019-01-01T01:23:31Z,524,W 43 St & 6 Ave,40.75527307,-73.98316936,476,E 31 St & 3 Ave,40.74394314,-73.97966069,35306,Subscriber,1991,1
368,2019-01-01T01:15:24Z,2019-01-01T01:21:33Z,150,E 2 St & Avenue C,40.7208736,-73.98085795,312,Allen St & Stanton St,40.722055,-73.989111,20727,Subscriber,1991,1
542,2019-01-01T01:15:57Z,2019-01-01T01:25:00Z,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,28398,Subscriber,1981,1
770,2019-01-01T01:16:36Z,2019-01-01T01:29:26Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,248,Laight St & Hudson St,40.72185379,-74.00771779,35731,Subscriber,1977,1
461,2019-01-01T01:16:33Z,2019-01-01T01:24:15Z,301,E 2 St & Avenue B,40.72217444,-73.98368779,382,University Pl & E 14 St,40.73492695,-73.99200509,34756,Subscriber,1999,1
442,2019-01-01T01:16:37Z,2019-01-01T01:23:59Z,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,27775,Subscriber,1986,2
1458,2019-01-01T01:16:49Z,2019-01-01T01:41:07Z,379,W 31 St & 7 Ave,40.749156,-73.9916,326,E 11 St & 1 Ave,40.72953837,-73.98426726,34345,Subscriber,1993,1
265,2019-01-01T01:16:57Z,2019-01-01T01:21:22Z,478,11 Ave & W 41 St,40.76030096,-73.99884222,458,11 Ave & W 27 St,40.751396,-74.005226,28697,Subscriber,1990,0
359,2019-01-01T01:17:27Z,2019-01-01T01:23:27Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3226,W 82 St & Central Park West,40.78275,-73.97137,32312,Subscriber,1964,1
304,2019-01-01T01:17:33Z,2019-01-01T01:22:37Z,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,391,Clark St & Henry St,40.69760127,-73.99344559,16272,Subscriber,1985,1
1926,2019-01-01T01:17:43Z,2019-01-01T01:49:49Z,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,33778,Customer,1969,0
761,2019-01-01T01:17:46Z,2019-01-01T01:30:28Z,313,Washington Ave & Park Ave,40.69610226,-73.96751037,471,Grand St & Havemeyer St,40.71286844,-73.95698119,34760,Subscriber,1995,1
291,2019-01-01T01:17:56Z,2019-01-01T01:22:48Z,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,391,Clark St & Henry St,40.69760127,-73.99344559,18668,Subscriber,1986,2
466,2019-01-01T01:17:58Z,2019-01-01T01:25:45Z,3092,Berry St & N 8 St,40.7190095,-73.95852515,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,31014,Subscriber,1987,1
281,2019-01-01T01:18:01Z,2019-01-01T01:22:42Z,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,16421,Subscriber,1987,1
1866,2019-01-01T01:18:41Z,2019-01-01T01:49:48Z,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,30819,Subscriber,1982,1
628,2019-01-01T01:18:45Z,2019-01-01T01:29:13Z,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,519,Pershing Square North,40.751873,-73.977706,27013,Subscriber,1993,1
1863,2019-01-01T01:18:47Z,2019-01-01T01:49:51Z,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,3086,Graham Ave & Conselyea St,40.715143,-73.944507,30256,Customer,1992,1
520,2019-01-01T01:18:53Z,2019-01-01T01:27:33Z,308,St James Pl & Oliver St,40.71307916,-73.99851193,531,Forsyth St & Broome St,40.71893904,-73.99266288,33995,Subscriber,1995,1
865,2019-01-01T01:18:56Z,2019-01-01T01:33:22Z,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,29015,Subscriber,1992,1
330,2019-01-01T01:18:56Z,2019-01-01T01:24:26Z,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,458,11 Ave & W 27 St,40.751396,-74.005226,28952,Subscriber,1990,2
325,2019-01-01T01:19:03Z,2019-01-01T01:24:29Z,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,35473,Subscriber,1986,1
255,2019-01-01T01:19:11Z,2019-01-01T01:23:27Z,128,MacDougal St & Prince St,40.72710258,-74.00297088,383,Greenwich Ave & Charles St,40.735238,-74.000271,34363,Subscriber,1991,1
697,2019-01-01T01:19:23Z,2019-01-01T01:31:00Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3162,W 78 St & Broadway,40.78339981,-73.98093133,18271,Subscriber,1984,2
974,2019-01-01T01:19:43Z,2019-01-01T01:35:58Z,3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,3412,Pacific St & Nevins St,40.6853761,-73.98302136,30274,Subscriber,1984,1
642,2019-01-01T01:20:05Z,2019-01-01T01:30:47Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3162,W 78 St & Broadway,40.78339981,-73.98093133,15599,Customer,1969,0
514,2019-01-01T01:20:56Z,2019-01-01T01:29:30Z,3096,Union Ave & N 12 St,40.71924,-73.95242,389,Broadway & Berry St,40.71044554,-73.96525063,29996,Subscriber,1980,1
257,2019-01-01T01:21:11Z,2019-01-01T01:25:28Z,490,8 Ave & W 33 St,40.751551,-73.993934,3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,34129,Subscriber,1985,1
158,2019-01-01T01:22:07Z,2019-01-01T01:24:46Z,3405,5 St & 6 Ave,40.6704836,-73.98208968,3313,6 Ave & 12 St,40.6663181,-73.9854617,34126,Subscriber,1966,1
401,2019-01-01T01:22:35Z,2019-01-01T01:29:16Z,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3082,Hope St & Union Ave,40.71167351,-73.95141312,15816,Customer,1996,2
390,2019-01-01T01:22:44Z,2019-01-01T01:29:14Z,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3082,Hope St & Union Ave,40.71167351,-73.95141312,29374,Customer,1996,1
341,2019-01-01T01:22:59Z,2019-01-01T01:28:40Z,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,24873,Subscriber,1990,1
205,2019-01-01T01:23:08Z,2019-01-01T01:26:34Z,3474,6 Ave & Spring St,40.7252556952547,-74.00412082672119,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,35713,Subscriber,1963,1
356,2019-01-01T01:23:57Z,2019-01-01T01:29:54Z,479,9 Ave & W 45 St,40.76019252,-73.9912551,422,W 59 St & 10 Ave,40.770513,-73.988038,34389,Subscriber,1983,1
841,2019-01-01T01:23:55Z,2019-01-01T01:37:57Z,195,Liberty St & Broadway,40.70905623,-74.01043382,195,Liberty St & Broadway,40.70905623,-74.01043382,32135,Subscriber,1980,1
552,2019-01-01T01:24:20Z,2019-01-01T01:33:33Z,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,34245,Subscriber,1987,1
196,2019-01-01T01:24:55Z,2019-01-01T01:28:12Z,387,Centre St & Chambers St,40.71273266,-74.0046073,82,St James Pl & Pearl St,40.71117416,-74.00016545,24903,Subscriber,1947,2
167,2019-01-01T01:24:58Z,2019-01-01T01:27:45Z,532,S 5 Pl & S 5 St,40.710451,-73.960876,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,34724,Subscriber,1982,2
580,2019-01-01T01:25:47Z,2019-01-01T01:35:28Z,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2009,Catherine St & Monroe St,40.71117444,-73.99682619,28182,Subscriber,1993,1
1093,2019-01-01T01:25:57Z,2019-01-01T01:44:10Z,450,W 49 St & 8 Ave,40.76227205,-73.98788205,474,5 Ave & E 29 St,40.7451677,-73.98683077,32899,Subscriber,1961,1
114,2019-01-01T01:25:58Z,2019-01-01T01:27:52Z,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2000,Front St & Washington St,40.70255088,-73.98940236,35113,Subscriber,1984,1
1504,2019-01-01T01:26:29Z,2019-01-01T01:51:33Z,127,Barrow St & Hudson St,40.73172428,-74.00674436,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,34778,Subscriber,1979,1
238,2019-01-01T01:26:32Z,2019-01-01T01:30:31Z,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3507,Park Ave & E 124 St,40.8045555,-73.9396861,35665,Subscriber,1988,1
498,2019-01-01T01:27:05Z,2019-01-01T01:35:24Z,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,35565,Subscriber,1976,1
2034,2019-01-01T01:27:06Z,2019-01-01T02:01:01Z,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357,3140,1 Ave & E 78 St,40.77140426,-73.9535166,34669,Subscriber,1985,1
585,2019-01-01T01:28:23Z,2019-01-01T01:38:09Z,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3382,Carroll St & Smith St,40.680611,-73.99475825,27181,Subscriber,1971,1
253,2019-01-01T01:28:36Z,2019-01-01T01:32:50Z,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,31289,Subscriber,1970,2
1684,2019-01-01T01:28:47Z,2019-01-01T01:56:52Z,146,Hudson St & Reade St,40.71625008,-74.0091059,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,35736,Subscriber,1975,1
781,2019-01-01T01:29:13Z,2019-01-01T01:42:14Z,334,W 20 St & 7 Ave,40.74238787,-73.99726235,447,8 Ave & W 52 St,40.76370739,-73.9851615,27050,Subscriber,1956,1
682,2019-01-01T01:30:15Z,2019-01-01T01:41:38Z,499,Broadway & W 60 St,40.76915505,-73.98191841,529,W 42 St & 8 Ave,40.7575699,-73.99098507,26588,Subscriber,1960,1
649,2019-01-01T01:30:18Z,2019-01-01T01:41:07Z,3106,Driggs Ave & N Henry St,40.72325,-73.94308,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,34790,Subscriber,1992,1
731,2019-01-01T01:30:33Z,2019-01-01T01:42:45Z,502,Henry St & Grand St,40.714215,-73.981346,146,Hudson St & Reade St,40.71625008,-74.0091059,34855,Subscriber,1960,1
806,2019-01-01T01:30:40Z,2019-01-01T01:44:06Z,403,E 2 St & 2 Ave,40.72502876,-73.99069656,509,9 Ave & W 22 St,40.7454973,-74.00197139,30694,Subscriber,1990,1
589,2019-01-01T01:31:18Z,2019-01-01T01:41:08Z,402,Broadway & E 22 St,40.7403432,-73.98955109,2012,E 27 St & 1 Ave,40.739445,-73.976806,27926,Subscriber,1975,1
564,2019-01-01T01:31:18Z,2019-01-01T01:40:42Z,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,21328,Customer,1969,0
313,2019-01-01T01:31:59Z,2019-01-01T01:37:12Z,308,St James Pl & Oliver St,40.71307916,-73.99851193,331,Pike St & Monroe St,40.71173107,-73.99193043,32063,Subscriber,1985,1
501,2019-01-01T01:32:13Z,2019-01-01T01:40:35Z,3659,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,388,W 26 St & 10 Ave,40.749717753,-74.002950346,32389,Customer,1969,0
488,2019-01-01T01:32:13Z,2019-01-01T01:40:21Z,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,29707,Subscriber,1988,1
481,2019-01-01T01:32:17Z,2019-01-01T01:40:18Z,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,29865,Subscriber,1992,2
1218,2019-01-01T01:32:32Z,2019-01-01T01:52:50Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,20182,Subscriber,1954,1
635,2019-01-01T01:32:47Z,2019-01-01T01:43:22Z,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,16020,Subscriber,1966,1
468,2019-01-01T01:32:36Z,2019-01-01T01:40:25Z,3659,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,388,W 26 St & 10 Ave,40.749717753,-74.002950346,14677,Customer,1969,0
539,2019-01-01T01:33:02Z,2019-01-01T01:42:01Z,326,E 11 St & 1 Ave,40.72953837,-73.98426726,307,Canal St & Rutgers St,40.71427487,-73.98990025,27844,Subscriber,1977,1
131,2019-01-01T01:33:04Z,2019-01-01T01:35:16Z,462,W 22 St & 10 Ave,40.74691959,-74.00451887,453,W 22 St & 8 Ave,40.74475148,-73.99915362,20990,Subscriber,1972,1
462,2019-01-01T01:33:47Z,2019-01-01T01:41:29Z,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3288,E 88 St & 1 Ave,40.778301,-73.9488134,35653,Subscriber,1967,1
491,2019-01-01T01:34:10Z,2019-01-01T01:42:22Z,267,Broadway & W 36 St,40.75097711,-73.98765428,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,17845,Subscriber,1972,1
987,2019-01-01T01:34:04Z,2019-01-01T01:50:31Z,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3324,3 Ave & 14 St,40.6685455,-73.99333264,35648,Subscriber,1988,1
